r delAd derivDelAd
398 7.858241557645362e-01 3.943001997241290e-01  2.271928055185870e-02
399 7.863436264842033e-01 3.943119515878724e-01  2.246711396149253e-02
400 7.868630972038705e-01 3.943234803026266e-01  2.186014073630684e-02
401 7.873959339409494e-01 3.943348806881783e-01  2.086893216718848e-02
402 7.879287706780281e-01 3.943456534674326e-01  1.950442367000305e-02
403 7.884616074151071e-01 3.943556649716218e-01  1.813392746364644e-02
404 7.890086222043419e-01 3.943652851285743e-01  1.710283818344499e-02
405 7.895556369935766e-01 3.943744454185273e-01  1.645255793325683e-02
406 7.901026517828114e-01 3.943833541496519e-01  1.618308671308168e-02
407 7.906647523427209e-01 3.943924655075678e-01  1.630289089650889e-02
408 7.912268529026306e-01 3.944017572185974e-01  1.682479791721480e-02
409 7.917889534625401e-01 3.944114553049705e-01  1.774880777519900e-02
410 7.923671526343089e-01 3.944219952059865e-01  1.861026716611846e-02
411 7.929453518060777e-01 3.944328621570647e-01  1.888007906825243e-02
412 7.935235509778465e-01 3.944437140681176e-01  1.855824348160091e-02
413 7.938187180036781e-01 3.944491377298344e-01  1.816583950103088e-02
414 7.941138850295092e-01 3.944544228115852e-01  1.761924993521894e-02
415 7.944090520553407e-01 3.944595238028691e-01  1.691847478416357e-02
416 7.949964762414217e-01 3.944689476502745e-01  1.506506878034281e-02
417 7.955839004275028e-01 3.944771033988729e-01  1.260098552448262e-02
418 7.961713246135839e-01 3.944838532903288e-01  1.065471916617339e-02
419 7.967294392130636e-01 3.944896403080130e-01  1.033070799248221e-02
420 7.972875538125432e-01 3.944956612040462e-01  1.149282069335352e-02
421 7.978456684120229e-01 3.945027454058597e-01  1.414105726878643e-02
422 7.985268808475222e-01 3.945140397006575e-01  1.938733026749486e-02
423 7.992080932830214e-01 3.945296619166711e-01  2.684758166654871e-02
424 7.998893057185207e-01 3.945511202435189e-01  3.652181146594934e-02
425 8.003308938844379e-01 3.945687082677835e-01  4.294903867695719e-02
426 8.007724820503550e-01 3.945888864948123e-01  4.825311662491133e-02
427 8.012140702162721e-01 3.946111589551828e-01  5.243404530981349e-02
428 8.016654365915712e-01 3.946355725594962e-01  5.554682353356487e-02
429 8.021168029668703e-01 3.946611263414674e-01  5.748616137435087e-02
430 8.025681693421692e-01 3.946872906495642e-01  5.825205883217142e-02
431 8.029969109720767e-01 3.947122265621471e-01  5.789287921418134e-02
432 8.034256526019842e-01 3.947368383008195e-01  5.687229752923233e-02
433 8.038543942318915e-01 3.947609558684033e-01  5.558766295344318e-02
434 8.042587524784633e-01 3.947831472394992e-01  5.413413397752662e-02
435 8.046631107250350e-01 3.948047033778448e-01  5.244573247131627e-02
436 8.050674689716067e-01 3.948255293107956e-01  5.052245843481123e-02
437 8.054799029931926e-01 3.948459204613702e-01  4.831881746745093e-02
438 8.058923370147782e-01 3.948653523667481e-01  4.587082861574775e-02
439 8.063047710363640e-01 3.948836586914404e-01  4.270162936278021e-02
440 8.070303615048670e-01 3.949117890336726e-01  3.421813971348846e-02
441 8.077559519733698e-01 3.949324185371254e-01  2.202649895456530e-02
442 8.084815424418728e-01 3.949428566026976e-01  6.126707086007039e-03
443 8.088538207837681e-01 3.949433813416642e-01 -3.470328304875791e-03
444 8.092260991256635e-01 3.949401516152729e-01 -1.404349856598414e-02
445 8.095983774675588e-01 3.949328040296528e-01 -2.559280369732432e-02
446 8.103354242507866e-01 3.949053584935934e-01 -4.860994261437306e-02
447 8.110724710340144e-01 3.948615487792649e-01 -6.999752437876901e-02
448 8.118095178172421e-01 3.948025759465247e-01 -8.975554899051573e-02
449 8.121456050307164e-01 3.947709776792044e-01 -9.822409626911187e-02
450 8.124816922441908e-01 3.947365901798534e-01 -1.063538122910125e-01
451 8.128177794576651e-01 3.946995273253248e-01 -1.141446970562177e-01
452 8.131590316966238e-01 3.946592746531891e-01 -1.217086309371023e-01
453 8.135002839355826e-01 3.946165003757652e-01 -1.289232391440372e-01
454 8.138415361745414e-01 3.945713085551005e-01 -1.359216735159714e-01
455 8.144381751250984e-01 3.944866090616588e-01 -1.479581342375096e-01
456 8.150348140756553e-01 3.943948038558280e-01 -1.597408103058811e-01
457 8.156314530262123e-01 3.942960443554177e-01 -1.712697017210904e-01
458 8.162436665973848e-01 3.941876366463460e-01 -1.828357342113676e-01
459 8.168558801685574e-01 3.940722298491375e-01 -1.941345595628126e-01
460 8.174680937397300e-01 3.939499875516290e-01 -2.051661777754255e-01
461 8.177804071934828e-01 3.938851911014680e-01 -2.093053707395941e-01
462 8.180927206472356e-01 3.938195455042258e-01 -2.106039651713416e-01
463 8.184050341009884e-01 3.937539379170408e-01 -2.090619610706701e-01
464 8.186766028629405e-01 3.936976101890343e-01 -2.054122366397652e-01
465 8.189481716248928e-01 3.936425652460114e-01 -1.996147406008068e-01
466 8.192197403868450e-01 3.935893863556484e-01 -1.916694729537995e-01
467 8.197720919458845e-01 3.934894016242625e-01 -1.688826333141503e-01
468 8.203244435049241e-01 3.934032770937479e-01 -1.436196005500547e-01
469 8.208767950639636e-01 3.933300205336202e-01 -1.222892267180847e-01
470 8.211174897738278e-01 3.933015717148574e-01 -1.142244669772399e-01
471 8.213581844836922e-01 3.932749741690286e-01 -1.069064795444933e-01
472 8.215988791935566e-01 3.932500481519895e-01 -1.003352644198527e-01
473 8.220870023334581e-01 3.932038899523411e-01 -8.930183539391018e-02
474 8.225751254733596e-01 3.931623678527947e-01 -8.133964744090791e-02
475 8.230632486132611e-01 3.931242933376867e-01 -7.453958288026773e-02
476 8.235608536187194e-01 3.930890859198119e-01 -6.683852510344655e-02
477 8.240584586241778e-01 3.930579037314980e-01 -5.836117021695343e-02
478 8.245560636296364e-01 3.930311330620723e-01 -4.910751822078405e-02
479 8.250274958378924e-01 3.930101901316909e-01 -3.962446156871374e-02
480 8.254989280461483e-01 3.929938820624114e-01 -2.944462281078862e-02
481 8.259703602544043e-01 3.929825373397606e-01 -1.856800194700872e-02
482 8.261909813243227e-01 3.929790043014290e-01 -1.353270954261236e-02
483 8.264116023942411e-01 3.929765341047427e-01 -8.933005202383751e-03
484 8.266322234641595e-01 3.929750306497968e-01 -4.768888926325517e-03
485 8.270788362095245e-01 3.929745518640100e-01  2.327309027012598e-03
486 8.275254489548897e-01 3.929768437232878e-01  7.638482306780338e-03
487 8.279720617002547e-01 3.929811090128603e-01  1.116463091297308e-02
488 8.283603006307639e-01 3.929858006937990e-01  1.277959127286467e-02
489 8.287485395612734e-01 3.929909291343146e-01  1.359904994211860e-02
490 8.291367784917826e-01 3.929963287238544e-01  1.417640649511170e-02
491 8.295298207774269e-01 3.930019751799475e-01  1.451429256151737e-02
492 8.299228630630712e-01 3.930077056767951e-01  1.460404879954857e-02
493 8.303159053487156e-01 3.930134226888822e-01  1.444567520920514e-02
494 8.307139367978366e-01 3.930190987175831e-01  1.403241692110637e-02
495 8.311119682469575e-01 3.930245596131197e-01  1.336468944891982e-02
496 8.315099996960785e-01 3.930297040887539e-01  1.244249279264557e-02
497 8.319132232327419e-01 3.930345091278237e-01  1.139626656487527e-02
498 8.323164467694052e-01 3.930388991160083e-01  1.038382881235603e-02
499 8.327196703060685e-01 3.930428876776156e-01  9.405179535088418e-03
500 8.331283030001208e-01 3.930465341664877e-01  8.447873300574034e-03
501 8.335369356941728e-01 3.930497965587334e-01  7.525268152085063e-03
502 8.339455683882249e-01 3.930526890343507e-01  6.637364089620735e-03
503 8.345691592444581e-01 3.930564222121075e-01  5.349268467643878e-03
504 8.351927501006914e-01 3.930594047257838e-01  4.273723870417290e-03
505 8.358163409569245e-01 3.930618238877203e-01  3.542469235812058e-03
506 8.361811166217618e-01 3.930630636053986e-01  3.274316737476370e-03
507 8.365458922865990e-01 3.930642269944070e-01  3.123972731976106e-03
508 8.369106679514363e-01 3.930653570284162e-01  3.091437219311260e-03
509 8.372792347893588e-01 3.930665087274048e-01  3.178215019664592e-03
510 8.376478016272814e-01 3.930677145735839e-01  3.385262844102285e-03
511 8.380163684652039e-01 3.930690057839548e-01  3.605865654241734e-03
512 8.387654052980724e-01 3.930717911297442e-01  3.767145380961758e-03
513 8.395144421309411e-01 3.930745531757562e-01  3.543653019529801e-03
514 8.402634789638096e-01 3.930770037135244e-01  2.935388569945993e-03
515 8.408364667273603e-01 3.930784886840602e-01  2.210338971026770e-03
516 8.414094544909112e-01 3.930794937035803e-01  1.260131100047015e-03
517 8.419824422544618e-01 3.930798897591502e-01  8.476495700759588e-05
518 8.423701512452975e-01 3.930797476291870e-01 -8.335572665487969e-04
519 8.427578602361331e-01 3.930792312966881e-01 -1.845561884048391e-03
520 8.431455692269686e-01 3.930783044401471e-01 -2.951248895490858e-03
521 8.436583552835420e-01 3.930763862450067e-01 -4.557527702998763e-03
522 8.441711413401155e-01 3.930736023555081e-01 -6.327683754150716e-03
523 8.446839273966891e-01 3.930698687376857e-01 -8.261717048947150e-03
524 8.450295186787554e-01 3.930667745023386e-01 -9.657594896726797e-03
525 8.453751099608219e-01 3.930632013479113e-01 -1.098601071752549e-02
526 8.457207012428882e-01 3.930592052807293e-01 -1.210506840994434e-02
527 8.460694100984458e-01 3.930548180673297e-01 -1.302202153259525e-02
528 8.464181189540033e-01 3.930501482683207e-01 -1.372582225695669e-02
529 8.467668278095609e-01 3.930452702118311e-01 -1.421647058302864e-02
530 8.471187845275395e-01 3.930402111490053e-01 -1.449554920586938e-02
531 8.474707412455182e-01 3.930350920747841e-01 -1.455748635108141e-02
532 8.478226979634970e-01 3.930299770108932e-01 -1.450799964612401e-02
533 8.481780509899240e-01 3.930248312831141e-01 -1.445224632068732e-02
534 8.485334040163511e-01 3.930197064009712e-01 -1.439067611348332e-02
535 8.488887570427783e-01 3.930146044315110e-01 -1.432328902451198e-02
536 8.492476616484015e-01 3.930094768328258e-01 -1.424932405702802e-02
537 8.496065662540246e-01 3.930043768453307e-01 -1.416942535296708e-02
538 8.499654708596477e-01 3.929993065986712e-01 -1.408359291232916e-02
539 8.509194948230495e-01 3.929859897750307e-01 -1.382658735457743e-02
540 8.518800581742600e-01 3.929728455639145e-01 -1.353833205619817e-02
541 8.538216131207105e-01 3.929471643689370e-01 -1.290450933334643e-02
542 8.548033900766270e-01 3.929346637147047e-01 -1.255793712856043e-02
543 8.557928447720669e-01 3.929224183028968e-01 -1.219093787558690e-02
544 8.567903286046517e-01 3.929104500389371e-01 -1.180295768279761e-02
545 8.577962139923784e-01 3.928987820569937e-01 -1.139340502372147e-02
546 8.586884686367604e-01 3.928887840985930e-01 -1.101473389337029e-02
547 8.595854897882750e-01 3.928790846532723e-01 -1.060336583310665e-02
548 8.613944700076219e-01 3.928607538103072e-01 -9.631400690371746e-03
549 8.623070693636089e-01 3.928522172211966e-01 -9.068819969659964e-03
550 8.632253373467142e-01 3.928441682166787e-01 -8.453844732656493e-03
551 8.641495470077548e-01 3.928366601740618e-01 -7.785361734194188e-03
552 8.650799906725749e-01 3.928297488698113e-01 -7.062177529324671e-03
553 8.659077304888955e-01 3.928241842603631e-01 -6.376490262772023e-03
554 8.675725794719208e-01 3.928146955716443e-01 -5.054915816036164e-03
555 8.684101611813201e-01 3.928107126398160e-01 -4.463873407095107e-03
556 8.692513372281866e-01 3.928071899600828e-01 -3.920041944275916e-03
557 8.700962931922489e-01 3.928040908241754e-01 -3.423957068783841e-03
558 8.709452209932834e-01 3.928013777813879e-01 -2.976198383602407e-03
559 8.726556321146832e-01 3.927969562685540e-01 -2.228272414550329e-03
560 8.734195610308088e-01 3.927953588046275e-01 -1.960812424011357e-03
561 8.741852290912173e-01 3.927939584507827e-01 -1.688898917964219e-03
562 8.757220364374638e-01 3.927918704792369e-01 -9.955519403954225e-04
563 8.764843377311285e-01 3.927912674353723e-01 -5.785361672636783e-04
564 8.772672642156962e-01 3.927909985632690e-01 -9.978085756082870e-05
565 8.780339527910295e-01 3.927911176463799e-01  4.185954329802318e-04
566 8.788217871076062e-01 3.927916739809842e-01  1.002347124594473e-03
567 8.803007808566575e-01 3.927940477526970e-01  2.238044890247981e-03
568 8.809917760029150e-01 3.927958035906298e-01  2.837019424530132e-03
569 8.817003458643450e-01 3.927980185929925e-01  3.407665590287844e-03
570 8.831021290344225e-01 3.928035157412587e-01  4.406641103494136e-03
571 8.837954823653591e-01 3.928067227169706e-01  4.836944310698176e-03
572 8.852017756434351e-01 3.928140677182809e-01  5.580000269207256e-03
573 8.859151735319272e-01 3.928181618982317e-01  5.890518069857920e-03
574 8.873275770747123e-01 3.928268433249264e-01  6.373396776217071e-03
575 8.879515865538240e-01 3.928308781382622e-01  6.563741176062970e-03
576 8.885907916955592e-01 3.928351446930199e-01  6.791320851491388e-03
577 8.898513157380804e-01 3.928440356297458e-01  7.336793709440229e-03
578 8.904727380931707e-01 3.928486914870621e-01  7.652921571127216e-03
579 8.911095687411172e-01 3.928536768211988e-01  8.009239290300540e-03
580 8.917298386816762e-01 3.928587605020853e-01  8.387772257528896e-03
581 8.929847382748907e-01 3.928698131472299e-01  9.248607441660764e-03
582 8.936196191196668e-01 3.928758368159069e-01  9.732562649508714e-03
583 8.948051028104317e-01 3.928879184023032e-01  1.064166267121374e-02
584 8.959195328958950e-01 3.929002327304139e-01  1.145076333331495e-02
585 8.964667460906020e-01 3.929066035074688e-01  1.183190672678808e-02
586 8.975698474614662e-01 3.929200652160100e-01  1.256791097713454e-02
587 8.986651946395504e-01 3.929342121699289e-01  1.325598307712009e-02
588 8.992171814053505e-01 3.929416210381588e-01  1.358658259636895e-02
589 9.003005618777062e-01 3.929566786822932e-01  1.420398852790108e-02
590 9.012646917543399e-01 3.929706148062445e-01  1.469041124700496e-02
591 9.017357869630165e-01 3.929775845863117e-01  1.489573688417331e-02
592 9.024478930015962e-01 3.929882909639580e-01  1.516579153534744e-02
593 9.031559626166175e-01 3.929991102635428e-01  1.538620041253547e-02
594 9.040822937232936e-01 3.930134693196401e-01  1.560210851476031e-02
595 9.054402446419889e-01 3.930347903142779e-01  1.577019663469395e-02
596 9.062877410683178e-01 3.930481669095803e-01  1.578566744715042e-02
597 9.070735246845215e-01 3.930605760682805e-01  1.581366879928417e-02
598 9.078428777284416e-01 3.930727812444694e-01  1.592929168454049e-02
599 9.089705873843593e-01 3.930909117316197e-01  1.625649094029193e-02
600 9.095134345501432e-01 3.930997954530767e-01  1.648085244478698e-02
601 9.100492439429100e-01 3.931086949019157e-01  1.674491431560377e-02
602 9.107148766882035e-01 3.931199660416801e-01  1.713191528352073e-02
603 9.116297575922055e-01 3.931359223787097e-01  1.777043349712730e-02
604 9.124951400692308e-01 3.931515700685310e-01  1.837342128675342e-02
605 9.133280159188483e-01 3.931670754702589e-01  1.884165730473722e-02
606 9.142693459053141e-01 3.931850094853373e-01  1.923850024731642e-02
607 9.149267363872967e-01 3.931977241608509e-01  1.943234497542771e-02
608 9.155525177425654e-01 3.932099256203350e-01  1.955322840423225e-02
609 9.164869033135910e-01 3.932282369991885e-01  1.961818753233182e-02
610 9.172578077560196e-01 3.932433472963683e-01  1.956759124884565e-02
611 9.180672459870459e-01 3.932591464901407e-01  1.947225140339467e-02
612 9.188814173555275e-01 3.932749661542005e-01  1.939096271555833e-02
613 9.196663265537399e-01 3.932901600966694e-01  1.932646645808052e-02
614 9.204121758422753e-01 3.933045558137417e-01  1.927779718322437e-02
615 9.212019913387558e-01 3.933197657497159e-01  1.923966296999517e-02
616 9.216523716001188e-01 3.933284272390778e-01  1.922409031647217e-02
617 9.222028668728675e-01 3.933390061394872e-01  1.921114502365222e-02
618 9.230507217474798e-01 3.933552903820671e-01  1.920430948399370e-02
619 9.239467611118554e-01 3.933724898369531e-01  1.917572579569631e-02
620 9.245947308088783e-01 3.933848980970548e-01  1.911797747343633e-02
621 9.250609511710185e-01 3.933937977398374e-01  1.905717557403360e-02
622 9.254976866145407e-01 3.934021055694753e-01  1.898560398161372e-02
623 9.263876359069022e-01 3.934189217806011e-01  1.879600354228141e-02
624 9.273293192282901e-01 3.934365022627823e-01  1.853145856018525e-02
625 9.281060592001710e-01 3.934507953249942e-01  1.826378342893688e-02
626 9.285487970137251e-01 3.934588428256903e-01  1.808511288454548e-02
627 9.291440906098587e-01 3.934695271385414e-01  1.780278489748924e-02
628 9.295969196531862e-01 3.934775338655778e-01  1.755569301079645e-02
629 9.300625329138582e-01 3.934856432447701e-01  1.727249542222264e-02
630 9.309518244725085e-01 3.935007345148621e-01  1.664953059971932e-02
631 9.315517561937472e-01 3.935105812277367e-01  1.616840891451768e-02
632 9.323390719500098e-01 3.935230385697659e-01  1.546261418122450e-02
633 9.327838636370583e-01 3.935298250003413e-01  1.505871150013629e-02
634 9.336631060293321e-01 3.935427519004308e-01  1.437026355536787e-02
635 9.347478158652338e-01 3.935579678755388e-01  1.372216740306804e-02
636 9.352447918582187e-01 3.935647301969193e-01  1.349948488140621e-02
637 9.360343151272614e-01 3.935752788291063e-01  1.324166577965374e-02
638 9.365137027651323e-01 3.935816012358839e-01  1.314258252938743e-02
639 9.367720563704123e-01 3.935849918258705e-01  1.310718835082478e-02
640 9.373613362614711e-01 3.935926835442858e-01  1.297702429713752e-02
641 9.379620543408724e-01 3.936004064042845e-01  1.271296490527788e-02
642 9.386076888664866e-01 3.936084832221747e-01  1.228128366580939e-02
643 9.391307736973782e-01 3.936147909032844e-01  1.181919503863979e-02
644 9.395135601232792e-01 3.936192399327268e-01  1.141732150572725e-02
645 9.401633614150364e-01 3.936264056164221e-01  1.061181318093606e-02
646 9.406585679753768e-01 3.936314865789783e-01  9.893743386295889e-03
647 9.413133902311484e-01 3.936376350121675e-01  8.885475201988725e-03
648 9.416870755454615e-01 3.936408480012771e-01  8.310845204089779e-03
649 9.424059969436299e-01 3.936464258905277e-01  7.206876054827506e-03
650 9.427437098217053e-01 3.936487722840993e-01  6.688988373723509e-03
651 9.434292306937454e-01 3.936529977630607e-01  5.639110247765413e-03
652 9.444577320257752e-01 3.936579889963651e-01  4.067419887275767e-03
653 9.449450123080397e-01 3.936597898636307e-01  3.324240397368772e-03
654 9.455029920112251e-01 3.936614088300547e-01  2.481192910651691e-03
655 9.458334407884160e-01 3.936621472586579e-01  1.988922210270659e-03
656 9.462279040240811e-01 3.936628170166264e-01  1.408108954612284e-03
657 9.469239765937605e-01 3.936634454181992e-01  4.013063827634286e-04
658 9.474366187777480e-01 3.936634643382789e-01 -3.254031055209467e-04
659 9.477947550495558e-01 3.936632580386123e-01 -8.256507736114067e-04
660 9.482008327166022e-01 3.936628088306943e-01 -1.385461919124800e-03
661 9.489515284294757e-01 3.936613864169399e-01 -2.399645915860811e-03
662 9.493428386292284e-01 3.936603408041237e-01 -2.956127775803113e-03
663 9.497456755753599e-01 3.936590224002912e-01 -3.601772043375675e-03
664 9.503337872036172e-01 3.936565957113211e-01 -4.676930767704390e-03
665 9.509757074213858e-01 3.936531692205255e-01 -6.030065913285456e-03
666 9.516927375947740e-01 3.936482381107622e-01 -7.763177382959439e-03
667 9.524921373652783e-01 3.936411690779162e-01 -9.971128265356727e-03
668 9.529387280522963e-01 3.936364157458541e-01 -1.133119159234881e-02
669 9.531679467044016e-01 3.936337381415854e-01 -1.202126318451574e-02
670 9.535196038588919e-01 3.936293417026840e-01 -1.295831304772633e-02
671 9.543562682499253e-01 3.936177568274840e-01 -1.459575638836410e-02
672 9.547283178295277e-01 3.936122357302819e-01 -1.505613305707498e-02
673 9.554498784018493e-01 3.936011819235377e-01 -1.547914120342665e-02
674 9.560495123045141e-01 3.935919147438744e-01 -1.535895326490636e-02
675 9.564238895834237e-01 3.935862141825384e-01 -1.506679333103852e-02
676 9.568152274824547e-01 3.935803849922080e-01 -1.474935641398064e-02
677 9.575029280556157e-01 3.935703349968878e-01 -1.455586931296736e-02
678 9.579378799719759e-01 3.935639851003309e-01 -1.467324764161842e-02
679 9.585127369784079e-01 3.935554391134969e-01 -1.511340300924299e-02
680 9.590935716094695e-01 3.935464518848184e-01 -1.588772462930635e-02
681 9.595505888219518e-01 3.935390062949208e-01 -1.672987061978732e-02
682 9.599057012114263e-01 3.935329276461204e-01 -1.752583865021344e-02
683 9.605232787336280e-01 3.935216549857182e-01 -1.896143373317516e-02
684 9.610049522379859e-01 3.935122681960123e-01 -2.000287503154021e-02
685 9.615786242338850e-01 3.935004583389635e-01 -2.115377085443806e-02
686 9.619377568810138e-01 3.934927397015857e-01 -2.182475938214575e-02
687 9.624357376107165e-01 3.934816523919673e-01 -2.269209732317157e-02
688 9.630394971015406e-01 3.934676586254424e-01 -2.364538206143734e-02
689 9.633970639802995e-01 3.934591108394531e-01 -2.415915824151272e-02
690 9.637671582077982e-01 3.934500805038562e-01 -2.462586770484212e-02
691 9.643428704726896e-01 3.934357356199181e-01 -2.517093953564047e-02
692 9.647381678362607e-01 3.934257334300822e-01 -2.541765490748694e-02
693 9.653613023901464e-01 3.934098259397076e-01 -2.559569448496420e-02
694 9.660255409520047e-01 3.933928394010382e-01 -2.550133341126138e-02
695 9.664944973510694e-01 3.933809317015704e-01 -2.525813121612466e-02
696 9.667376884976129e-01 3.933748106843001e-01 -2.507446374494405e-02
697 9.669871218117945e-01 3.933685793067585e-01 -2.490175639776264e-02
698 9.673737860787888e-01 3.933589806113547e-01 -2.477567710964425e-02
699 9.680478254794678e-01 3.933422455277757e-01 -2.496763812882730e-02
700 9.684699112715829e-01 3.933316326598583e-01 -2.535429084790708e-02
701 9.689121697500185e-01 3.933202895452866e-01 -2.597956908390690e-02
702 9.692193730521387e-01 3.933122242376804e-01 -2.654649625679121e-02
703 9.698669295067659e-01 3.932945577374560e-01 -2.809758439059430e-02
704 9.702093496906151e-01 3.932847665608280e-01 -2.911300520896202e-02
705 9.705593518577819e-01 3.932744083415055e-01 -3.000471430165267e-02
706 9.709240606981158e-01 3.932633652206225e-01 -3.047595043279623e-02
707 9.713049636380983e-01 3.932517419535979e-01 -3.046915697010916e-02
708 9.718065074665441e-01 3.932366206268925e-01 -2.968265767745070e-02
709 9.721226022928442e-01 3.932273789493950e-01 -2.873291271487430e-02
710 9.723402750286935e-01 3.932212149552343e-01 -2.787476693653690e-02
711 9.726780383538828e-01 3.932120691414629e-01 -2.621358560491116e-02
712 9.730305236760796e-01 3.932031883127063e-01 -2.412887276062946e-02
713 9.733992845661639e-01 3.931947391390091e-01 -2.164400920791850e-02
714 9.737826870195698e-01 3.931869884708707e-01 -1.873098316110697e-02
715 9.740542027462660e-01 3.931822065443177e-01 -1.646487722707569e-02
716 9.744803198560195e-01 3.931760059397335e-01 -1.256878632585599e-02
717 9.747783288101366e-01 3.931726980309363e-01 -9.597452580961010e-03
718 9.750886867451185e-01 3.931702273651695e-01 -6.287257716394834e-03
719 9.754126286419442e-01 3.931687855006243e-01 -2.563452522349988e-03
720 9.757515930660786e-01 3.931686232857924e-01  1.662483859739820e-03
721 9.761056805329980e-01 3.931700463568311e-01  6.436753127587318e-03
722 9.764766469619092e-01 3.931734226062071e-01  1.183295381939517e-02
723 9.767683610761246e-01 3.931775286447379e-01  1.635974736729633e-02
724 9.770729060587853e-01 3.931832641863476e-01  2.135188125272501e-02
725 9.772837463411074e-01 3.931881448721667e-01  2.496731371484516e-02
726 9.776128370082676e-01 3.931973183032888e-01  3.081819145451424e-02
727 9.779589781110262e-01 3.932090836486494e-01  3.720094826388661e-02
728 9.782002841462574e-01 3.932186117690104e-01  4.178930347541065e-02
729 9.784508704341061e-01 3.932296931420785e-01  4.667475225890679e-02
730 9.787115955007628e-01 3.932425391850343e-01  5.188833590116322e-02
731 9.789834483492148e-01 3.932574000696043e-01  5.746613097537892e-02
732 9.791239115797514e-01 3.932656778829794e-01  6.040479340066985e-02
733 9.792676036547621e-01 3.932745696238116e-01  6.331900046581466e-02
734 9.795653555624455e-01 3.932942398863594e-01  6.864622330141848e-02
735 9.797668318340308e-01 3.933083861362406e-01  7.170650155861087e-02
736 9.799752271839411e-01 3.933236192527961e-01  7.440954188777657e-02
737 9.802648254462675e-01 3.933456209137068e-01  7.738522395444765e-02
738 9.805693019493084e-01 3.933695355944428e-01  7.953471116355064e-02
739 9.808905192789498e-01 3.933953029064228e-01  8.071450336056835e-02
740 9.812307373686521e-01 3.934228043298666e-01  8.074603468559693e-02
741 9.814088466727120e-01 3.934371516092310e-01  8.032335698703448e-02
742 9.815927978854162e-01 3.934518692019765e-01  7.965336983600381e-02
743 9.818806600088031e-01 3.934745929012595e-01  7.812886349576803e-02
744 9.821844764274300e-01 3.934980059800518e-01  7.588977859463046e-02
745 9.823969578724783e-01 3.935139295333617e-01  7.393929566648781e-02
746 9.826182402083717e-01 3.935300353573756e-01  7.157158870264015e-02
747 9.829685609051837e-01 3.935543539679501e-01  6.712129993386247e-02
748 9.832159815786213e-01 3.935705528337035e-01  6.389369694731223e-02
749 9.833443214356631e-01 3.935786553329685e-01  6.239226948459603e-02
750 9.836111200599855e-01 3.935949241764811e-01  5.964871053792489e-02
751 9.838928861633368e-01 3.936113876115476e-01  5.730497284057075e-02
752 9.840400267841972e-01 3.936197441881091e-01  5.630714335788755e-02
753 9.841917120016586e-01 3.936282173659078e-01  5.544088035483465e-02
754 9.845100125055827e-01 3.936456409624638e-01  5.415901960259584e-02
755 9.846774738615321e-01 3.936546334843105e-01  5.302094188958434e-02
756 9.848510609031211e-01 3.936636352446998e-01  5.045924902447148e-02
757 9.850313026933178e-01 3.936723790126843e-01  4.631061026157085e-02
758 9.851712180814207e-01 3.936785707881112e-01  4.204448775264342e-02
759 9.854142519398222e-01 3.936876803906385e-01  3.246161707910784e-02
760 9.856709760960144e-01 3.936943960886333e-01  1.934393836443435e-02
761 9.858323647930323e-01 3.936967417898871e-01  9.522354876124553e-03
762 9.859998240195883e-01 3.936974803629118e-01 -4.023635312280144e-04
763 9.861738937762170e-01 3.936966498457849e-01 -8.816845840133310e-03
764 9.862939223327957e-01 3.936953019192153e-01 -1.348960945001034e-02
765 9.864804332776301e-01 3.936922448203115e-01 -1.892138846191344e-02
766 9.866754292305905e-01 3.936881940634498e-01 -2.222019520222508e-02
767 9.868105999828017e-01 3.936851193257063e-01 -2.307907920523129e-02
768 9.869502630063771e-01 3.936819052913813e-01 -2.273845897897109e-02
769 9.870947686609008e-01 3.936786565904173e-01 -2.246658664298782e-02
770 9.872445112966213e-01 3.936752182054924e-01 -2.371729074325186e-02
771 9.873214889259396e-01 3.936733470404869e-01 -2.496721756963800e-02
772 9.874799439989277e-01 3.936691072791093e-01 -2.883759703439994e-02
773 9.875615684895754e-01 3.936666473928602e-01 -3.151288248905136e-02
774 9.877299647794870e-01 3.936607804163637e-01 -3.849645772253937e-02
775 9.879130479884641e-01 3.936528680153014e-01 -4.832716398127781e-02
776 9.880078943908476e-01 3.936480166602870e-01 -5.394608506184782e-02
777 9.882047833082049e-01 3.936362849138579e-01 -6.511335595790954e-02
778 9.884122670030975e-01 3.936216165171761e-01 -7.615575663843725e-02
779 9.885204165322125e-01 3.936130832096745e-01 -8.161624304626891e-02
780 9.886317533662257e-01 3.936036931585135e-01 -8.702626299268765e-02
781 9.887464974081226e-01 3.935933982276437e-01 -9.237743521518663e-02
782 9.888648925081508e-01 3.935821460784786e-01 -9.766009875426500e-02
783 9.889872108089790e-01 3.935698796110583e-01 -1.028631060867803e-01
784 9.891137571442400e-01 3.935565288933558e-01 -1.081511927452691e-01
785 9.892448750483749e-01 3.935419846355317e-01 -1.137128775339116e-01
786 9.893809530081326e-01 3.935261130735575e-01 -1.195738106786234e-01
787 9.895224321825996e-01 3.935087591781416e-01 -1.257633411204092e-01
788 9.896698195526223e-01 3.934897417092404e-01 -1.323153932384254e-01
789 9.898237014396019e-01 3.934688471992100e-01 -1.392694513719755e-01
790 9.899847604914679e-01 3.934458221864945e-01 -1.466718118136180e-01
791 9.901537983802575e-01 3.934204687345463e-01 -1.526989726658275e-01
